generation,id,novelty,score,species,parent1,parent2
77,37607,9.852114492826798,0.04615270166280969,7,37200,27081
77,37608,10.952120681571323,0.20393011399807026,7,37136,37200
77,37609,23.962633550212914,0.33332098663141624,7,37136,37200
77,37610,16.345855958457122,0.3713225045645403,7,37136,37189
77,37611,-1,-0.060580904147040864,7,37200,37136
77,37612,22.92339169567115,0.2465348144305509,7,37200,37200
77,37613,34.43556062562038,0.2550894244795111,7,37136,36414
77,37614,29.747537186959757,0.35122948247931046,7,27081,37338
77,37615,17.956011538737517,0.16901544981408442,7,27081,37173
77,37616,15.230023096567116,0.15196353066937718,7,37200,37338
77,37617,14.684039893420039,0.19826568320641252,7,37200,37353
77,37618,1.5065115151348998,0.1912512378770168,7,37173,37173
77,37619,3.9056404191828156,0.19920760088865713,7,37189,37173
77,37620,10.021871279684541,0.04962783375236234,7,37136,37189
77,37621,17.157026139322266,0.07297880646846777,7,37189,37136
77,37622,-1,-0.04636283126397037,6,36414,37173
77,37623,9.70133949952766,0.1455216721238033,7,37338,37136
77,37624,-1,0.0010016624486564815,7,37189,37136
77,37625,20.076656591043992,0.22614231285915926,7,37200,37338
77,37626,1.6397527335315387,0.17131670405953664,7,36414,37136
77,37627,25.43408396695156,0.09938474875541509,7,37200,37173
77,37628,17.145135009651867,0.13308196214111326,7,37136,27081
77,37629,15.264401678592275,0.334168040327728,7,36414,37200
77,37630,16.428337331621655,0.07703156990365309,7,37173,27081
77,37631,19.7438042645076,0.31119365139967925,7,37200,37189
77,37632,22.43407780936326,0.6067106215364482,2,36414,36414
77,37633,26.885774784597125,0.19979617346877368,7,36414,37189
77,37134,38.41837320139138,0.05518326392526293,4,34348,36693
77,37086,37.810684724594914,0.4421971027478836,4,36693,34348
77,37634,4.555584335205328,0.14908086210454158,4,36669,37083
77,37635,-1,0.006040898289771752,4,37116,37086
77,37636,1.686463122459322,0.1713171003621594,4,36669,35711
77,37637,1.6397957939317176,0.17131631082292792,4,37116,36669
77,37638,12.916239694923062,0.13406186345110982,4,37083,37083
77,37639,-1,-0.168227432244586,4,36669,35711
77,37640,-1,-0.06835149077040203,2,36669,37086
77,37641,3.869891842283596,0.26343911087101796,4,37116,37086
77,37642,-1,-0.0726040591443502,4,37134,35711
77,37643,20.439906619289694,0.31456272756040615,4,37134,37116
77,37644,13.395003307332642,0.1073223627913518,4,37134,37086
77,37645,0.7855377385207158,0.16536746552881806,4,37134,37083
77,37646,21.17868808740867,0.488466817958517,4,37083,36669
77,37647,13.324430469978608,0.1938351254932723,4,36669,35711
77,37648,-1,-0.028907254992673114,4,37083,35711
77,37649,36.449585636526756,0.029695025615742606,4,37086,37134
77,37650,12.97290553432132,0.022077920302214574,4,37086,37083
77,37651,3.0695198167742364,0.19860711546295656,4,37086,37116
77,37652,-1,-0.14580402377595805,4,37116,37116
77,37653,18.471276653597002,0.24646962587683996,4,36669,37083
77,37654,21.6663468692719,0.13944937312559438,4,37116,37086
77,37655,-1,-0.2387968086596732,4,35711,37134
77,37656,0.7855362444178453,0.16536744679522397,2,37086,37083
77,37657,15.049371283475727,0.2960462522727516,4,37134,37134
77,37658,5.767085106643374,0.33707000770661455,4,35711,37086
77,37659,13.135759083782126,0.1608219146295915,4,37116,36669
77,37660,20.959869640621903,0.16956971164619403,4,37134,37086
77,37661,3.3088244823884034,0.1502964954892613,4,36669,37134
77,37662,5.926453107394508,0.34103979924442956,4,37134,37086
77,37663,0.7495337056879094,0.13673151576083623,4,37116,37083
77,37664,1.6404295988607676,0.17132028788204304,4,37134,37083
77,37665,19.307852508294,0.16965938248348375,4,37134,36669
77,37666,-1,-0.07848974557442412,2,35711,37086
77,37667,36.641140208908716,0.5220432695717673,4,37134,37086
77,37668,13.823868594157515,0.1777569944021022,4,37116,37116
77,37669,21.433341464978785,0.14475439611079838,4,37134,37116
77,37670,-1,-0.18734402984191098,4,37116,35711
77,37671,6.785405026114346,0.3559642539897398,4,35711,35711
77,37672,1.81277187546172,0.16726577474227827,4,37134,37116
77,37673,-1,-0.11675059013526953,1,37086,36669
77,37674,11.173398288327679,0.25703245363708005,4,37083,35711
77,37675,-1,-0.4153146223580684,4,36669,37083
77,37676,18.270702720187266,0.04657070853241713,4,36669,37116
77,37677,-1,-0.32438533796976865,4,35711,36669
